sensor_key,distance_threshold,outlier_threshold,remove_intersections,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
m2,500.0,0.0,1.0,86400.0,650.0,416.0,441.0,234.0,10062.8,7903.0,48095.1,32.4159,36.3,45192.5,2673.0,8.8,152.07
m3,500.0,0.0,1.0,86400.0,660.0,545.0,554.0,115.0,38657.7,10354.0,48104.69999999999,19.0107,18.15,45235.80000000001,2673.0,5.28,153.457
m4,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1823.63,12140.0,48093.1,35.263,27.225000000000005,45195.0,2673.0,7.04,155.502
m5,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m6,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m8,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m9,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m10,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m11,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m12,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m13,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m14,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m15,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m16,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t13-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc10,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t8-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1804.63,12140.0,48091.69999999999,35.538,27.225000000000005,45194.5,2673.0,7.04,154.447
t14-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m7,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t12-3,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc8,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc7,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc6,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc2,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc3,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc4,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec5,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec6,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec7,500.0,0.0,1.0,86400.0,651.0,577.0,583.0,74.0,23351.3,10962.0,48101.9,23.7996,18.15,45226.19999999999,2673.0,5.28,155.46
t1-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t2-2,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t5-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t11-4,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t11-2,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc9,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec4,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t2-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t3-2,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t12-4,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t7-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t2-3,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
cc5,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec3,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
m17,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t11-3,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
t11-1,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec2,500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225000000000005,45194.5,2673.0,7.04,154.114
ec8,6500.0,2.0,0.0,86400.0,657.0,194.0,245.0,463.0,16806.5,3685.0,48104.5,11.55,9.075,45261.2,2673.0,1.76,147.924
t1-2,6500.0,2.0,0.0,86400.0,653.0,193.0,240.0,460.0,19315.2,3666.0,48105.0,9.9,18.15,45256.2,2673.0,3.52,144.267
t2-4,6500.0,2.0,0.0,86400.0,659.0,272.0,310.0,387.0,25548.3,5167.0,48108.8,15.9866,27.225,45233.6,2673.0,7.04,151.983
t5-2,6500.0,2.0,0.0,86400.0,658.0,242.0,282.0,416.0,24820.0,4597.0,48112.4,11.55,9.075,45261.2,2673.0,1.76,155.909
t6,6500.0,2.0,0.0,86400.0,659.0,347.0,375.0,312.0,30465.8,6592.0,48092.9,34.9374,27.225,45195.7,2673.0,7.04,155.047
t7-2,6500.0,2.0,0.0,86400.0,659.0,268.0,310.0,391.0,21515.7,5091.0,48097.5,23.5456,18.15,45226.7,2673.0,5.28,150.772
t8-2,6500.0,2.0,0.0,86400.0,659.0,228.0,274.0,431.0,19145.5,4331.0,48110.2,9.80655,27.225,45245.9,2673.0,7.04,147.224
t9,6500.0,2.0,0.0,86400.0,653.0,232.0,275.0,421.0,21578.9,4407.0,48109.5,11.275,18.15,45253.5,2673.0,3.52,150.119
t10,6500.0,2.0,0.0,86400.0,657.0,464.0,475.0,193.0,38762.7,8815.0,48115.9,12.65,18.15,45250.7,2673.0,3.52,157.868
t11-5,6500.0,2.0,0.0,86400.0,657.0,315.0,346.0,342.0,25120.5,5984.0,48095.2,25.5422,27.225,45214.5,2673.0,7.04,147.966
t12-5,6500.0,2.0,0.0,86400.0,657.0,282.0,319.0,375.0,21376.8,5357.0,48091.0,25.6085,27.225,45214.3,2673.0,7.04,143.75
t13-2,6500.0,2.0,0.0,86400.0,659.0,222.0,266.0,437.0,21791.1,4217.0,48100.8,16.7357,18.15,45240.3,2673.0,5.28,147.302
t13-3,6500.0,2.0,0.0,86400.0,659.0,453.0,471.0,206.0,34144.1,8606.0,48106.5,24.2927,36.3,45208.7,2673.0,8.8,155.353
t15,6500.0,2.0,0.0,86400.0,655.0,235.0,281.0,420.0,14605.2,4464.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.603
t16,6500.0,2.0,0.0,86400.0,656.0,307.0,341.0,349.0,26072.0,5832.0,48116.4,9.9,18.15,45256.2,2673.0,3.52,155.591
t17,6500.0,2.0,0.0,86400.0,655.0,228.0,271.0,427.0,23016.7,4331.0,48101.9,11.275,18.15,45253.5,2673.0,3.52,142.505
m2,6500.0,2.0,0.0,86400.0,658.0,204.0,254.0,454.0,15930.5,3875.0,48096.6,13.75,18.15,45246.3,2673.0,5.28,140.108
m3,6500.0,2.0,0.0,86400.0,651.0,170.0,227.0,481.0,7132.2,3229.0,48100.0,14.025,18.15,45248.0,2673.0,3.52,143.342
m4,6500.0,2.0,0.0,86400.0,656.0,502.0,509.0,154.0,36316.4,9537.0,48110.3,15.4,18.15,45245.2,2673.0,3.52,154.999
m5,6500.0,2.0,0.0,86400.0,657.0,363.0,389.0,294.0,28038.5,6896.0,48092.0,32.2409,36.3,45192.8,2673.0,8.8,148.877
m8,6500.0,2.0,0.0,86400.0,657.0,428.0,446.0,229.0,31525.8,8131.0,48120.0,13.9514,27.225,45237.6,2673.0,7.04,161.131
m9,6500.0,2.0,0.0,86400.0,657.0,233.0,278.0,424.0,19209.1,4426.0,48117.3,9.9,18.15,45256.2,2673.0,3.52,156.534
m11,6500.0,2.0,0.0,86400.0,651.0,338.0,367.0,313.0,24390.9,6421.0,48102.2,16.775,18.15,45242.5,2673.0,3.52,148.289
m12,6500.0,2.0,0.0,86400.0,657.0,354.0,384.0,303.0,23866.9,6725.0,48097.6,32.5298,36.3,45192.2,2673.0,8.8,154.714
m13,6500.0,2.0,0.0,86400.0,659.0,392.0,415.0,267.0,32415.8,7447.0,48104.9,26.8317,36.3,45203.6,2673.0,8.8,156.316
m15,6500.0,2.0,0.0,86400.0,652.0,175.0,225.0,477.0,19128.6,3324.0,48103.4,12.65,18.15,45250.7,2673.0,3.52,145.425
m16,6500.0,2.0,0.0,86400.0,653.0,342.0,369.0,311.0,30567.2,6497.0,48112.4,14.025,18.15,45248.0,2673.0,3.52,155.733
m7,6500.0,2.0,0.0,86400.0,655.0,349.0,379.0,306.0,25780.0,6630.0,48111.5,11.275,18.15,45253.5,2673.0,3.52,152.096
cc8,6500.0,2.0,0.0,86400.0,654.0,110.0,169.0,544.0,12821.4,2089.0,48091.5,11.55,9.075,45261.2,2673.0,1.76,134.97
cc7,6500.0,2.0,0.0,86400.0,653.0,147.0,208.0,506.0,9219.44,2792.0,48106.0,9.9,18.15,45256.2,2673.0,3.52,145.244
cc6,6500.0,2.0,0.0,86400.0,658.0,239.0,288.0,419.0,14716.7,4540.0,48098.2,21.2697,27.225,45223.0,2673.0,7.04,146.626
cc3,6500.0,2.0,0.0,86400.0,654.0,245.0,284.0,409.0,24648.2,4654.0,48109.1,12.65,18.15,45250.7,2673.0,3.52,151.113
cc4,6500.0,2.0,0.0,86400.0,659.0,445.0,463.0,214.0,34299.3,8454.0,48110.8,14.8511,18.15,45244.1,2673.0,5.28,155.431
ec7,6500.0,2.0,0.0,86400.0,655.0,185.0,232.0,470.0,19349.8,3514.0,48099.8,18.15,18.15,45239.7,2673.0,3.52,147.323
t2-2,6500.0,2.0,0.0,86400.0,651.0,229.0,273.0,422.0,19011.3,4350.0,48098.4,19.525,18.15,45237.0,2673.0,3.52,147.275
t5-1,6500.0,2.0,0.0,86400.0,656.0,335.0,366.0,321.0,27002.2,6364.0,48113.6,11.275,18.15,45253.5,2673.0,3.52,154.232
cc9,6500.0,2.0,0.0,86400.0,655.0,232.0,280.0,423.0,16430.8,4407.0,48101.4,15.4,18.15,45245.2,2673.0,3.52,146.092
ec3,6500.0,2.0,0.0,86400.0,653.0,296.0,333.0,357.0,20430.9,5623.0,48100.8,16.775,18.15,45242.5,2673.0,3.52,146.878
ec8,8000.0,3.0,1.0,86400.0,657.0,97.0,165.0,560.0,4918.19,1842.0,48097.80000000001,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,141.239
t1-2,8000.0,3.0,1.0,86400.0,655.0,136.0,195.0,519.0,10312.7,2583.0,48103.4,9.9,18.15,45256.19999999999,2673.0,3.52,142.629
t2-4,8000.0,3.0,1.0,86400.0,654.0,148.0,207.0,506.0,7955.399999999999,2811.0,48106.9,11.275,18.15,45253.5,2673.0,3.52,147.553
t15,8000.0,3.0,1.0,86400.0,653.0,191.0,241.0,462.0,14564.200000000003,3628.0,48098.5,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,141.953
t16,8000.0,3.0,1.0,86400.0,654.0,280.0,316.0,374.0,24253.900000000005,5319.0,48109.5,9.9,18.15,45256.19999999999,2673.0,3.52,148.702
m2,8000.0,3.0,1.0,86400.0,657.0,137.0,196.0,520.0,9799.59,2602.0,48079.30000000001,32.4846,36.3,45192.30000000001,2673.0,8.8,136.376
m3,8000.0,3.0,1.0,86400.0,659.0,204.0,254.0,455.0,16625.1,3875.0,48096.30000000001,21.7512,27.225000000000005,45222.0,2673.0,7.04,145.202
m4,8000.0,3.0,1.0,86400.0,658.0,246.0,287.0,412.0,22915.8,4673.0,48084.4,32.3905,36.3,45192.5,2673.0,8.8,141.376
m5,8000.0,3.0,1.0,86400.0,656.0,239.0,282.0,417.0,21606.4,4540.0,48097.0,16.775,18.15,45242.5,2673.0,3.52,143.086
m15,8000.0,3.0,1.0,86400.0,659.0,123.0,179.0,536.0,16920.7,2336.0,48100.80000000001,13.4215,27.225000000000005,45238.69999999999,2673.0,7.04,141.421
m16,8000.0,3.0,1.0,86400.0,657.0,258.0,304.0,399.0,14283.4,4901.0,48099.1,18.1403,27.225000000000005,45229.30000000001,2673.0,7.04,144.409
cc8,8000.0,3.0,1.0,86400.0,653.0,141.0,199.0,512.0,11418.799999999997,2678.0,48099.9,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,143.319
cc7,8000.0,3.0,1.0,86400.0,658.0,168.0,223.0,490.0,12269.5,3191.0,48096.19999999999,16.8567,27.225000000000005,45231.80000000001,2673.0,7.04,140.24
cc6,8000.0,3.0,1.0,86400.0,659.0,235.0,280.0,424.0,20783.7,4464.0,48096.1,23.171399999999995,27.225000000000005,45219.19999999999,2673.0,7.04,146.487
cc3,8000.0,3.0,1.0,86400.0,656.0,211.0,260.0,445.0,19679.6,4008.0,48095.6,12.65,18.15,45250.69999999999,2673.0,3.52,137.561
cc4,8000.0,3.0,1.0,86400.0,657.0,257.0,297.0,400.0,20204.3,4882.0,48092.5,32.6059,36.3,45192.1,2673.0,8.8,149.737
ec7,8000.0,3.0,1.0,86400.0,656.0,106.0,171.0,550.0,5800.72,2013.0,48092.30000000001,18.15,18.15,45239.69999999999,2673.0,3.52,139.732
t1-1,8000.0,3.0,1.0,86400.0,656.0,117.0,181.0,539.0,7849.52,2222.0,48085.9,19.525,18.15,45237.0,2673.0,3.52,134.706
t2-2,8000.0,3.0,1.0,86400.0,658.0,233.0,279.0,425.0,17146.9,4426.0,48094.80000000001,31.576800000000002,27.225000000000005,45202.4,2673.0,7.04,153.539
cc9,8000.0,3.0,1.0,86400.0,658.0,282.0,320.0,376.0,21796.5,5357.0,48089.6,26.695800000000002,27.225000000000005,45212.19999999999,2673.0,7.04,143.44
t3-2,8000.0,3.0,1.0,86400.0,656.0,247.0,293.0,409.0,13090.299999999997,4692.0,48082.5,34.925,27.225000000000005,45195.69999999999,2673.0,7.04,144.569
t2-3,8000.0,3.0,1.0,86400.0,656.0,198.0,252.0,458.0,8243.81,3761.0,48077.6,35.75,27.225000000000005,45194.1,2673.0,7.04,140.503
cc5,8000.0,3.0,1.0,86400.0,653.0,249.0,292.0,404.0,19677.9,4730.0,48098.19999999999,16.775,18.15,45242.5,2673.0,3.52,144.343
ec3,8000.0,3.0,1.0,86400.0,659.0,200.0,251.0,459.0,16073.299999999997,3799.0,48089.30000000001,25.836300000000005,27.225000000000005,45213.9,2673.0,7.04,142.329
ec2,8000.0,3.0,1.0,86400.0,658.0,126.0,188.0,532.0,8696.06,2393.0,48079.80000000001,28.4447,27.225000000000005,45208.69999999999,2673.0,7.04,135.462
ec8,6000.0,2.0,0.0,86400.0,660.0,255.0,298.0,405.0,22918.9,4844.0,48100.9,22.5854,18.15,45228.6,2673.0,5.28,153.219
t1-2,6000.0,2.0,0.0,86400.0,660.0,227.0,269.0,433.0,25998.7,4312.0,48096.2,22.55,27.225,45220.5,2673.0,7.04,145.886
t2-4,6000.0,2.0,0.0,86400.0,658.0,309.0,341.0,349.0,27196.1,5870.0,48111.5,11.55,9.075,45261.2,2673.0,1.76,154.921
t3-1,6000.0,2.0,0.0,86400.0,659.0,193.0,241.0,466.0,19602.5,3666.0,48105.5,13.3002,27.225,45238.9,2673.0,7.04,145.936
t4,6000.0,2.0,0.0,86400.0,654.0,364.0,387.0,290.0,27297.3,6915.0,48113.8,11.55,9.075,45261.2,2673.0,1.76,157.306
t7-2,6000.0,2.0,0.0,86400.0,658.0,176.0,229.0,482.0,15778.8,3343.0,48104.4,11.55,9.075,45261.2,2673.0,1.76,147.822
t8-2,6000.0,2.0,0.0,86400.0,659.0,210.0,257.0,449.0,20416.6,3989.0,48099.4,32.3644,36.3,45192.6,2673.0,8.8,156.33
t9,6000.0,2.0,0.0,86400.0,658.0,374.0,396.0,284.0,33528.0,7105.0,48097.0,32.1207,36.3,45193.1,2673.0,8.8,153.675
t10,6000.0,2.0,0.0,86400.0,658.0,298.0,329.0,360.0,28638.5,5661.0,48098.9,24.284,27.225,45217.0,2673.0,7.04,150.408
t11-5,6000.0,2.0,0.0,86400.0,656.0,259.0,302.0,397.0,19471.0,4920.0,48114.0,14.025,18.15,45248.0,2673.0,3.52,157.389
t12-5,6000.0,2.0,0.0,86400.0,657.0,244.0,286.0,413.0,19632.0,4635.0,48092.8,30.594,36.3,45196.1,2673.0,8.8,147.965
t13-2,6000.0,2.0,0.0,86400.0,658.0,234.0,276.0,424.0,21536.3,4445.0,48108.3,11.55,9.075,45261.2,2673.0,1.76,151.78
t13-3,6000.0,2.0,0.0,86400.0,658.0,344.0,372.0,314.0,29042.8,6535.0,48116.2,11.2631,27.225,45243.0,2673.0,7.04,154.661
t13-4,6000.0,2.0,0.0,86400.0,655.0,255.0,296.0,400.0,21863.8,4844.0,48109.4,11.275,18.15,45253.5,2673.0,3.52,150.038
t15,6000.0,2.0,0.0,86400.0,659.0,166.0,216.0,493.0,19273.7,3153.0,48096.4,24.2,18.15,45225.4,2673.0,5.28,150.335
t16,6000.0,2.0,0.0,86400.0,658.0,284.0,320.0,374.0,24969.3,5395.0,48112.3,9.9,18.15,45256.2,2673.0,3.52,151.495
t17,6000.0,2.0,0.0,86400.0,657.0,259.0,301.0,398.0,24157.9,4920.0,48104.0,11.275,18.15,45253.5,2673.0,3.52,144.646
m2,6000.0,2.0,0.0,86400.0,660.0,220.0,267.0,440.0,19728.0,4179.0,48105.5,12.47,27.225,45240.6,2673.0,7.04,145.106
m3,6000.0,2.0,0.0,86400.0,658.0,232.0,276.0,426.0,20973.0,4407.0,48104.3,12.65,18.15,45250.7,2673.0,3.52,146.322
m4,6000.0,2.0,0.0,86400.0,655.0,376.0,400.0,279.0,29166.1,7143.0,48108.5,14.025,18.15,45248.0,2673.0,3.52,151.838
m5,6000.0,2.0,0.0,86400.0,659.0,239.0,283.0,420.0,22305.8,4540.0,48094.3,23.6464,27.225,45218.3,2673.0,7.04,145.174
m6,6000.0,2.0,0.0,86400.0,656.0,417.0,438.0,239.0,32377.2,7922.0,48121.7,9.9,18.15,45256.2,2673.0,3.52,160.945
m11,6000.0,2.0,0.0,86400.0,656.0,325.0,357.0,331.0,24425.4,6174.0,48108.9,16.775,18.15,45242.5,2673.0,3.52,155.052
m12,6000.0,2.0,0.0,86400.0,658.0,369.0,396.0,289.0,27093.9,7010.0,48102.7,31.6479,36.3,45194.0,2673.0,8.8,158.995
m13,6000.0,2.0,0.0,86400.0,653.0,339.0,369.0,314.0,25346.3,6440.0,48107.7,12.65,18.15,45250.7,2673.0,3.52,149.677
m15,6000.0,2.0,0.0,86400.0,658.0,259.0,298.0,399.0,23072.4,4920.0,48096.8,27.9502,36.3,45201.4,2673.0,8.8,149.381
m16,6000.0,2.0,0.0,86400.0,657.0,303.0,337.0,354.0,24785.4,5756.0,48110.5,14.025,18.15,45248.0,2673.0,3.52,153.876
m7,6000.0,2.0,0.0,86400.0,659.0,365.0,390.0,294.0,31494.2,6934.0,48111.2,15.7913,27.225,45234.0,2673.0,7.04,154.195
cc8,6000.0,2.0,0.0,86400.0,658.0,153.0,212.0,505.0,10987.3,2906.0,48080.2,35.3363,27.225,45194.9,2673.0,7.04,142.74
cc7,6000.0,2.0,0.0,86400.0,654.0,180.0,232.0,474.0,16083.6,3419.0,48105.7,9.9,18.15,45256.2,2673.0,3.52,144.944
cc6,6000.0,2.0,0.0,86400.0,656.0,258.0,299.0,398.0,23167.9,4901.0,48107.8,11.275,18.15,45253.5,2673.0,3.52,148.39
cc3,6000.0,2.0,0.0,86400.0,654.0,248.0,287.0,406.0,23293.4,4711.0,48101.8,12.65,18.15,45250.7,2673.0,3.52,143.788
cc4,6000.0,2.0,0.0,86400.0,650.0,442.0,457.0,208.0,32330.9,8397.0,48110.8,14.025,18.15,45248.0,2673.0,3.52,154.111
ec5,6000.0,2.0,0.0,86400.0,658.0,223.0,263.0,435.0,25377.9,4236.0,48090.4,30.9438,27.225,45203.7,2673.0,7.04,148.567
ec6,6000.0,2.0,0.0,86400.0,658.0,205.0,254.0,453.0,17923.9,3894.0,48106.5,9.9,18.15,45256.2,2673.0,3.52,145.688
ec7,6000.0,2.0,0.0,86400.0,651.0,265.0,307.0,386.0,18758.6,5034.0,48097.4,15.4,18.15,45245.2,2673.0,3.52,142.114
t2-2,6000.0,2.0,0.0,86400.0,657.0,259.0,301.0,398.0,20191.5,4920.0,48106.3,12.65,18.15,45250.7,2673.0,3.52,148.247
cc9,6000.0,2.0,0.0,86400.0,658.0,335.0,366.0,323.0,26944.0,6364.0,48092.3,32.3274,36.3,45192.6,2673.0,8.8,149.206
ec4,6000.0,2.0,0.0,86400.0,656.0,280.0,320.0,376.0,17175.6,5319.0,48112.2,11.275,18.15,45253.5,2673.0,3.52,152.844
t3-2,6000.0,2.0,0.0,86400.0,656.0,324.0,353.0,332.0,29999.5,6155.0,48104.3,14.025,18.15,45248.0,2673.0,3.52,147.67
t2-3,6000.0,2.0,0.0,86400.0,654.0,318.0,356.0,336.0,18495.6,6041.0,48103.1,15.4,18.15,45245.2,2673.0,3.52,147.857
cc5,6000.0,2.0,0.0,86400.0,658.0,286.0,323.0,372.0,23238.9,5433.0,48098.8,16.775,18.15,45242.5,2673.0,3.52,144.904
t12-1,6500.0,1.0,1.0,86400.0,653.0,374.0,401.0,279.0,26003.5,7105.0,48106.2,11.55,9.075,45261.2,2673.0,1.76,149.706
ec8,6500.0,1.0,1.0,86400.0,659.0,312.0,341.0,347.0,32246.2,5927.0,48094.6,32.3194,27.225,45200.9,2673.0,7.04,154.069
t1-2,6500.0,1.0,1.0,86400.0,657.0,242.0,281.0,415.0,24314.3,4597.0,48110.7,9.9,18.15,45256.2,2673.0,3.52,149.956
t8-2,6500.0,1.0,1.0,86400.0,655.0,311.0,338.0,344.0,36735.6,5908.0,48114.7,11.55,9.075,45261.2,2673.0,1.76,158.197
t9,6500.0,1.0,1.0,86400.0,652.0,276.0,311.0,376.0,28420.6,5243.0,48109.9,9.9,18.15,45256.2,2673.0,3.52,149.129
t10,6500.0,1.0,1.0,86400.0,654.0,540.0,544.0,114.0,39179.1,10259.0,48117.9,11.275,18.15,45253.5,2673.0,3.52,158.49
t11-5,6500.0,1.0,1.0,86400.0,658.0,323.0,357.0,335.0,24384.8,6136.0,48103.5,25.5215,36.3,45206.3,2673.0,8.8,153.644
t12-2,6500.0,1.0,1.0,86400.0,653.0,426.0,437.0,227.0,39447.8,8093.0,48113.7,11.55,9.075,45261.2,2673.0,1.76,157.185
t12-5,6500.0,1.0,1.0,86400.0,655.0,358.0,385.0,297.0,28563.6,6801.0,48106.6,14.025,18.15,45248.0,2673.0,3.52,149.913
t13-2,6500.0,1.0,1.0,86400.0,656.0,337.0,366.0,319.0,30628.1,6402.0,48110.5,11.55,9.075,45261.2,2673.0,1.76,153.968
t13-3,6500.0,1.0,1.0,86400.0,657.0,415.0,426.0,242.0,44432.2,7884.0,48116.7,9.9,18.15,45256.2,2673.0,3.52,155.898
t15,6500.0,1.0,1.0,86400.0,659.0,262.0,302.0,397.0,23506.4,4977.0,48094.9,33.3454,27.225,45198.9,2673.0,7.04,155.458
t16,6500.0,1.0,1.0,86400.0,657.0,443.0,454.0,214.0,37735.2,8416.0,48106.5,22.55,27.225,45220.5,2673.0,7.04,156.193
t17,6500.0,1.0,1.0,86400.0,655.0,337.0,358.0,318.0,36182.9,6402.0,48115.2,11.275,18.15,45253.5,2673.0,3.52,155.795
t18,6500.0,1.0,1.0,86400.0,655.0,203.0,243.0,452.0,26691.6,3856.0,48107.8,11.55,9.075,45261.2,2673.0,1.76,151.29
