sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
cc8,2000.0,1.0,1.0,0.001,86400.0,655.0,342.0,374.0,313.0,19653.1,6497.0,48092.3,24.5457,27.225,45216.5,2673.0,7.04,144.053
cc7,2000.0,1.0,1.0,0.001,86400.0,655.0,364.0,399.0,291.0,15106.4,6915.0,48099.6,23.4279,36.3,45210.4,2673.0,8.8,147.581
cc6,2000.0,1.0,1.0,0.001,86400.0,650.0,280.0,319.0,370.0,16769.0,5319.0,48101.7,11.55,9.075,45261.2,2673.0,1.76,145.162
cc2,2000.0,1.0,1.0,0.001,86400.0,652.0,363.0,391.0,289.0,21093.7,6896.0,48101.3,11.55,9.075,45261.2,2673.0,1.76,144.745
cc3,2000.0,1.0,1.0,0.001,86400.0,647.0,314.0,355.0,333.0,9134.75,5965.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.618
ec5,2000.0,1.0,1.0,0.001,86400.0,649.0,266.0,305.0,383.0,18053.3,5053.0,48101.5,11.55,9.075,45261.2,2673.0,1.76,144.922
ec6,2000.0,1.0,1.0,0.001,86400.0,655.0,333.0,369.0,322.0,16511.7,6326.0,48088.8,32.2114,36.3,45192.9,2673.0,8.8,145.584
t1-1,2000.0,1.0,1.0,0.001,86400.0,654.0,298.0,341.0,356.0,9762.81,5661.0,48088.4,32.5436,36.3,45192.2,2673.0,8.8,145.587
cc1,2000.0,1.0,1.0,0.001,86400.0,651.0,314.0,355.0,337.0,11090.7,5965.0,48104.7,9.9,18.15,45256.2,2673.0,3.52,143.911
t3-2,2000.0,1.0,1.0,0.001,86400.0,656.0,474.0,493.0,182.0,25986.7,9005.0,48107.8,22.55,27.225,45220.5,2673.0,7.04,157.548
t1-2,5000.0,1.0,0.0,0.001,86400.0,657.0,529.0,538.0,128.0,34902.6,10050.0,48114.1,14.1244,18.15,45245.6,2673.0,5.28,157.989
t3-1,5000.0,1.0,0.0,0.001,86400.0,656.0,441.0,459.0,215.0,32747.0,8378.0,48116.4,11.55,9.075,45261.2,2673.0,1.76,159.836
t6,5000.0,1.0,0.0,0.001,86400.0,659.0,405.0,429.0,254.0,32422.7,7694.0,48093.6,35.266,27.225,45195.0,2673.0,7.04,156.035
t7-2,5000.0,1.0,0.0,0.001,86400.0,656.0,513.0,526.0,143.0,29909.6,9746.0,48104.7,22.55,27.225,45220.5,2673.0,7.04,154.459
t9,5000.0,1.0,0.0,0.001,86400.0,656.0,414.0,438.0,242.0,24576.8,7865.0,48110.3,15.4888,18.15,45242.8,2673.0,5.28,155.58
t12-5,5000.0,1.0,0.0,0.001,86400.0,658.0,465.0,485.0,193.0,30161.8,8834.0,48113.3,19.6405,36.3,45218.0,2673.0,8.8,157.572
m4,5000.0,1.0,0.0,0.001,86400.0,659.0,290.0,329.0,369.0,24229.1,5509.0,48091.7,33.5477,27.225,45198.5,2673.0,7.04,152.424
cc8,5000.0,1.0,0.0,0.001,86400.0,658.0,294.0,335.0,364.0,18328.4,5585.0,48103.5,12.65,9.075,45256.8,2673.0,3.52,148.494
cc7,5000.0,1.0,0.0,0.001,86400.0,658.0,350.0,382.0,308.0,25185.3,6649.0,48093.9,32.1201,36.3,45193.1,2673.0,8.8,150.578
cc6,5000.0,1.0,0.0,0.001,86400.0,655.0,428.0,449.0,227.0,26206.1,8131.0,48096.5,32.0913,36.3,45193.1,2673.0,8.8,153.189
cc2,5000.0,1.0,0.0,0.001,86400.0,656.0,164.0,215.0,492.0,14292.0,3115.0,48080.6,35.75,27.225,45194.1,2673.0,7.04,143.489
cc3,5000.0,1.0,0.0,0.001,86400.0,652.0,507.0,520.0,145.0,21903.7,9632.0,48097.7,32.1173,36.3,45193.1,2673.0,8.8,154.406
ec5,5000.0,1.0,0.0,0.001,86400.0,658.0,378.0,405.0,280.0,27512.4,7181.0,48105.9,20.9973,27.225,45223.6,2673.0,7.04,154.086
ec6,5000.0,1.0,0.0,0.001,86400.0,656.0,450.0,470.0,206.0,25735.9,8549.0,48104.5,20.8192,27.225,45223.9,2673.0,7.04,152.455
ec7,5000.0,1.0,0.0,0.001,86400.0,657.0,498.0,511.0,159.0,34163.3,9461.0,48116.9,9.9,18.15,45256.2,2673.0,3.52,156.175
t1-1,5000.0,1.0,0.0,0.001,86400.0,654.0,516.0,526.0,138.0,27647.0,9803.0,48112.1,12.65,18.15,45250.7,2673.0,3.52,154.113
t2-2,5000.0,1.0,0.0,0.001,86400.0,657.0,452.0,472.0,205.0,27611.8,8587.0,48107.0,22.1827,27.225,45221.2,2673.0,7.04,156.352
ec4,5000.0,1.0,0.0,0.001,86400.0,653.0,403.0,427.0,250.0,24964.1,7656.0,48108.3,11.55,9.075,45261.2,2673.0,1.76,151.793
cc1,5000.0,1.0,0.0,0.001,86400.0,657.0,255.0,304.0,402.0,12389.3,4844.0,48084.6,32.3078,36.3,45192.7,2673.0,8.8,141.462
t3-2,5000.0,1.0,0.0,0.001,86400.0,658.0,456.0,470.0,202.0,35279.7,8663.0,48111.4,19.3022,27.225,45226.9,2673.0,7.04,157.862
t7-1,5000.0,1.0,0.0,0.001,86400.0,656.0,403.0,432.0,253.0,20068.3,7656.0,48110.2,13.4641,27.225,45238.6,2673.0,7.04,150.859
ec3,5000.0,1.0,0.0,0.001,86400.0,653.0,441.0,462.0,212.0,24331.4,8378.0,48116.1,9.9,18.15,45256.2,2673.0,3.52,155.339
t1-2,6500.0,1.0,0.0,0.47,86400.0,658.0,309.0,345.0,349.0,22466.7,5870.0,48109.8,22.144,27.225,45221.3,2673.0,7.04,159.095
t3-1,6500.0,1.0,0.0,0.47,86400.0,648.0,281.0,321.0,367.0,10854.0,5338.0,48103.8,9.9,18.15,45256.2,2673.0,3.52,143.078
ec5,6500.0,1.0,0.0,0.47,86400.0,652.0,293.0,333.0,359.0,7370.86,5566.0,48076.2,35.3678,27.225,45194.8,2673.0,7.04,138.799
ec6,6500.0,1.0,0.0,0.47,86400.0,652.0,390.0,420.0,262.0,11649.1,7409.0,48107.3,20.9498,36.3,45215.4,2673.0,8.8,152.89
t3-2,6500.0,1.0,0.0,0.47,86400.0,644.0,351.0,387.0,293.0,3694.44,6668.0,48103.1,11.275,18.15,45253.5,2673.0,3.52,143.688
t3-1,2500.0,1.0,1.0,0.3,86400.0,652.0,310.0,345.0,342.0,13765.4,5889.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.142
cc8,2500.0,1.0,1.0,0.3,86400.0,651.0,312.0,346.0,339.0,13511.9,5927.0,48099.1,11.55,9.075,45261.2,2673.0,1.76,142.548
cc7,2500.0,1.0,1.0,0.3,86400.0,651.0,299.0,342.0,352.0,7235.77,5680.0,48102.8,9.9,18.15,45256.2,2673.0,3.52,142.052
cc2,2500.0,1.0,1.0,0.3,86400.0,653.0,270.0,309.0,383.0,14226.7,5129.0,48099.2,11.55,9.075,45261.2,2673.0,1.76,142.707
ec5,2500.0,1.0,1.0,0.3,86400.0,657.0,219.0,266.0,438.0,16958.9,4160.0,48093.4,11.55,9.075,45261.2,2673.0,1.76,136.909
ec6,2500.0,1.0,1.0,0.3,86400.0,655.0,166.0,226.0,489.0,2571.38,3153.0,48103.4,9.9,18.15,45256.2,2673.0,3.52,142.586
ec4,2500.0,1.0,1.0,0.3,86400.0,653.0,452.0,474.0,201.0,18722.2,8587.0,48091.0,32.4673,36.3,45192.4,2673.0,8.8,148.075
cc1,2500.0,1.0,1.0,0.3,86400.0,652.0,403.0,433.0,249.0,15337.5,7656.0,48106.6,9.9,18.15,45256.2,2673.0,3.52,145.858
t3-2,2500.0,1.0,1.0,0.3,86400.0,652.0,345.0,381.0,307.0,9317.31,6554.0,48091.1,30.7474,36.3,45195.8,2673.0,8.8,146.455
t1-2,5500.0,2.0,0.0,0.001,86400.0,657.0,275.0,316.0,382.0,16172.2,5224.0,48091.4,30.4923,27.225,45204.6,2673.0,7.04,149.032
t6,5500.0,2.0,0.0,0.001,86400.0,655.0,241.0,285.0,414.0,13342.2,4578.0,48084.2,35.3978,27.225,45194.8,2673.0,7.04,146.765
t7-2,5500.0,2.0,0.0,0.001,86400.0,655.0,242.0,292.0,413.0,9732.94,4597.0,48103.0,9.9,18.15,45256.2,2673.0,3.52,142.233
cc8,5500.0,2.0,0.0,0.001,86400.0,652.0,162.0,218.0,490.0,8270.81,3077.0,48094.9,11.55,9.075,45261.2,2673.0,1.76,138.388
cc7,5500.0,2.0,0.0,0.001,86400.0,651.0,258.0,305.0,393.0,11497.9,4901.0,48104.8,9.9,18.15,45256.2,2673.0,3.52,144.047
cc6,5500.0,2.0,0.0,0.001,86400.0,650.0,301.0,340.0,349.0,16094.1,5718.0,48104.3,11.275,18.15,45253.5,2673.0,3.52,144.862
cc3,5500.0,2.0,0.0,0.001,86400.0,652.0,470.0,489.0,182.0,19930.0,8929.0,48109.6,12.65,18.15,45250.7,2673.0,3.52,151.586
ec5,5500.0,2.0,0.0,0.001,86400.0,652.0,211.0,260.0,441.0,14090.7,4008.0,48101.9,9.9,18.15,45256.2,2673.0,3.52,141.154
ec6,5500.0,2.0,0.0,0.001,86400.0,655.0,198.0,252.0,457.0,7192.32,3761.0,48082.0,32.6251,36.3,45192.0,2673.0,8.8,139.187
ec7,5500.0,2.0,0.0,0.001,86400.0,656.0,325.0,358.0,331.0,21303.9,6174.0,48089.3,30.019,36.3,45197.3,2673.0,8.8,143.927
t1-1,5500.0,2.0,0.0,0.001,86400.0,652.0,287.0,330.0,365.0,5693.83,5452.0,48084.0,33.0576,36.3,45191.2,2673.0,8.8,141.641
t7-1,5500.0,2.0,0.0,0.001,86400.0,652.0,321.0,359.0,331.0,12537.0,6098.0,48105.2,11.275,18.15,45253.5,2673.0,3.52,145.815
t1-2,9000.0,0.0,0.0,0.3,86400.0,659.0,323.0,358.0,336.0,26506.9,6136.0,48110.6,11.55,9.075,45261.2,2673.0,1.76,154.034
t3-1,9000.0,0.0,0.0,0.3,86400.0,653.0,373.0,405.0,280.0,18756.2,7086.0,48111.6,9.9,18.15,45256.2,2673.0,3.52,150.876
t4,9000.0,0.0,0.0,0.3,86400.0,652.0,377.0,404.0,275.0,25831.7,7162.0,48109.7,11.275,18.15,45253.5,2673.0,3.52,150.268
t7-2,9000.0,0.0,0.0,0.3,86400.0,650.0,425.0,446.0,225.0,26066.6,8074.0,48114.2,11.55,9.075,45261.2,2673.0,1.76,157.633
t12-5,9000.0,0.0,0.0,0.3,86400.0,649.0,494.0,508.0,155.0,18449.3,9385.0,48109.2,11.55,9.075,45261.2,2673.0,1.76,152.703
m16,9000.0,0.0,0.0,0.3,86400.0,641.0,639.0,639.0,2.0,5857.23,12140.0,48093.4,35.2317,27.225,45195.1,2673.0,7.04,155.86
t13-1,9000.0,0.0,0.0,0.3,86400.0,641.0,639.0,639.0,2.0,5854.29,12140.0,48094.4,35.5067,27.225,45194.5,2673.0,7.04,157.053
t8-1,9000.0,0.0,0.0,0.3,86400.0,649.0,541.0,551.0,108.0,16241.9,10278.0,48110.9,14.2507,18.15,45245.3,2673.0,5.28,154.918
cc8,9000.0,0.0,0.0,0.3,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48085.5,11.55,9.075,45261.2,2673.0,1.76,128.918
cc7,9000.0,0.0,0.0,0.3,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48085.5,11.55,9.075,45261.2,2673.0,1.76,128.918
cc2,9000.0,0.0,0.0,0.3,86400.0,653.0,263.0,302.0,390.0,18923.7,4996.0,48097.0,11.55,9.075,45261.2,2673.0,1.76,140.449
cc3,9000.0,0.0,0.0,0.3,86400.0,649.0,605.0,607.0,44.0,21777.6,11494.0,48108.7,22.2605,36.3,45212.8,2673.0,8.8,155.601
ec5,9000.0,0.0,0.0,0.3,86400.0,657.0,421.0,447.0,236.0,28734.8,7998.0,48118.0,9.9,18.15,45256.2,2673.0,3.52,157.265
ec6,9000.0,0.0,0.0,0.3,86400.0,657.0,140.0,199.0,517.0,9104.56,2659.0,48107.8,11.275,18.15,45253.5,2673.0,3.52,148.383
ec4,9000.0,0.0,0.0,0.3,86400.0,657.0,491.0,505.0,166.0,32632.6,9328.0,48114.1,12.65,18.15,45250.7,2673.0,3.52,156.105
cc1,9000.0,0.0,0.0,0.3,86400.0,656.0,534.0,546.0,122.0,30236.3,10145.0,48104.9,22.55,27.225,45220.5,2673.0,7.04,154.63
t3-2,9000.0,0.0,0.0,0.3,86400.0,654.0,365.0,396.0,289.0,18310.4,6934.0,48107.5,12.65,18.15,45250.7,2673.0,3.52,149.434
t7-1,9000.0,0.0,0.0,0.3,86400.0,648.0,402.0,431.0,246.0,15965.9,7637.0,48109.2,9.9,18.15,45256.2,2673.0,3.52,148.471
ec2,9000.0,0.0,0.0,0.3,86400.0,652.0,499.0,514.0,153.0,22357.9,9480.0,48109.9,11.55,9.075,45261.2,2673.0,1.76,153.336
t1-2,6000.0,2.0,1.0,0.3,86400.0,655.0,226.0,276.0,429.0,8966.84,4293.0,48078.0,35.75,27.225,45194.1,2673.0,7.04,140.968
cc8,6000.0,2.0,1.0,0.3,86400.0,653.0,219.0,266.0,434.0,11075.9,4160.0,48098.8,11.55,9.075,45261.2,2673.0,1.76,142.28
cc7,6000.0,2.0,1.0,0.3,86400.0,652.0,303.0,338.0,349.0,18243.5,5756.0,48102.9,9.9,18.15,45256.2,2673.0,3.52,142.147
cc3,6000.0,2.0,1.0,0.3,86400.0,653.0,383.0,414.0,270.0,13110.8,7276.0,48109.5,11.3035,27.225,45242.9,2673.0,7.04,147.987
ec5,6000.0,2.0,1.0,0.3,86400.0,656.0,299.0,336.0,357.0,20199.7,5680.0,48083.3,32.4133,36.3,45192.5,2673.0,8.8,140.302
ec6,6000.0,2.0,1.0,0.3,86400.0,656.0,210.0,263.0,446.0,8585.62,3989.0,48083.2,32.1466,36.3,45193.0,2673.0,8.8,139.955
ec4,6000.0,2.0,1.0,0.3,86400.0,656.0,377.0,406.0,279.0,19990.4,7162.0,48104.4,13.5571,18.15,45246.7,2673.0,5.28,147.686
t1-2,5000.0,1.0,1.0,0.47,86400.0,650.0,380.0,408.0,270.0,22624.0,7219.0,48107.9,11.55,9.075,45261.2,2673.0,1.76,151.331
t3-1,5000.0,1.0,1.0,0.47,86400.0,652.0,277.0,316.0,375.0,9875.3,5262.0,48077.1,35.3103,27.225,45194.9,2673.0,7.04,139.639
t4,5000.0,1.0,1.0,0.47,86400.0,648.0,289.0,331.0,359.0,10968.3,5490.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.618
ec5,5000.0,1.0,1.0,0.47,86400.0,653.0,270.0,314.0,383.0,12127.8,5129.0,48102.3,9.9,18.15,45256.2,2673.0,3.52,141.544
ec6,5000.0,1.0,1.0,0.47,86400.0,657.0,241.0,291.0,416.0,9988.73,4578.0,48099.3,11.9495,18.15,45249.9,2673.0,5.28,141.01
t3-2,5000.0,1.0,1.0,0.47,86400.0,653.0,430.0,454.0,223.0,17982.8,8169.0,48110.9,11.1435,27.225,45243.3,2673.0,7.04,149.253
t1-2,3500.0,1.0,0.0,0.001,86400.0,650.0,356.0,388.0,294.0,20766.2,6763.0,48105.6,11.55,9.075,45261.2,2673.0,1.76,149.027
t3-1,3500.0,1.0,0.0,0.001,86400.0,655.0,286.0,326.0,369.0,18194.2,5433.0,48105.1,11.55,9.075,45261.2,2673.0,1.76,148.559
t7-2,3500.0,1.0,0.0,0.001,86400.0,653.0,289.0,324.0,364.0,20551.4,5490.0,48098.6,11.55,9.075,45261.2,2673.0,1.76,142.026
t9,3500.0,1.0,0.0,0.001,86400.0,652.0,338.0,374.0,314.0,16597.1,6421.0,48110.0,9.9,18.15,45256.2,2673.0,3.52,149.203
m2,3500.0,1.0,0.0,0.001,86400.0,656.0,374.0,402.0,282.0,23566.1,7105.0,48083.4,35.3332,27.225,45194.9,2673.0,7.04,145.903
m4,3500.0,1.0,0.0,0.001,86400.0,657.0,473.0,488.0,184.0,32251.1,8986.0,48112.4,15.4058,27.225,45234.7,2673.0,7.04,154.962
cc8,3500.0,1.0,0.0,0.001,86400.0,656.0,383.0,411.0,273.0,21414.6,7276.0,48101.1,17.8482,18.15,45238.1,2673.0,5.28,148.726
cc7,3500.0,1.0,0.0,0.001,86400.0,658.0,444.0,465.0,214.0,29806.2,8435.0,48096.6,32.3482,36.3,45192.6,2673.0,8.8,153.553
cc2,3500.0,1.0,0.0,0.001,86400.0,651.0,204.0,249.0,447.0,15199.7,3875.0,48108.3,11.55,9.075,45261.2,2673.0,1.76,151.779
ec5,3500.0,1.0,0.0,0.001,86400.0,657.0,386.0,413.0,271.0,25556.7,7333.0,48100.8,21.6422,27.225,45222.3,2673.0,7.04,149.664
ec6,3500.0,1.0,0.0,0.001,86400.0,657.0,383.0,412.0,274.0,23566.8,7276.0,48110.1,14.5655,27.225,45236.4,2673.0,7.04,151.859
t1-1,3500.0,1.0,0.0,0.001,86400.0,658.0,353.0,387.0,305.0,21467.1,6706.0,48112.1,9.7984,27.225,45246.0,2673.0,7.04,149.066
t2-2,3500.0,1.0,0.0,0.001,86400.0,659.0,459.0,477.0,200.0,33415.9,8720.0,48114.7,10.9913,18.15,45251.8,2673.0,5.28,155.482
ec4,3500.0,1.0,0.0,0.001,86400.0,657.0,524.0,537.0,133.0,30423.2,9955.0,48115.9,11.0125,27.225,45243.5,2673.0,7.04,154.078
cc1,3500.0,1.0,0.0,0.001,86400.0,657.0,610.0,612.0,47.0,36783.0,11589.0,48113.1,17.2112,27.225,45231.1,2673.0,7.04,157.471
t3-2,3500.0,1.0,0.0,0.001,86400.0,657.0,585.0,589.0,72.0,34983.2,11114.0,48120.4,9.86571,27.225,45245.8,2673.0,7.04,157.429
ec2,3500.0,1.0,0.0,0.001,86400.0,656.0,387.0,416.0,269.0,20762.5,7352.0,48109.8,14.7836,27.225,45236.0,2673.0,7.04,151.764
t3-1,4500.0,1.0,1.0,0.001,86400.0,658.0,409.0,431.0,249.0,30118.3,7770.0,48096.3,26.2357,27.225,45213.1,2673.0,7.04,149.745
t7-2,4500.0,1.0,1.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.7,11.55,9.075,45261.2,2673.0,1.76,127.2
t9,4500.0,1.0,1.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.7,11.55,9.075,45261.2,2673.0,1.76,127.2
t12-5,4500.0,1.0,1.0,0.001,86400.0,655.0,462.0,480.0,193.0,25763.2,8777.0,48109.8,21.8432,36.3,45213.6,2673.0,8.8,156.209
m4,4500.0,1.0,1.0,0.001,86400.0,657.0,386.0,411.0,271.0,27366.7,7333.0,48098.5,23.7736,27.225,45218.0,2673.0,7.04,149.498
m12,4500.0,1.0,1.0,0.001,86400.0,656.0,556.0,562.0,100.0,33064.3,10563.0,48106.0,25.6426,36.3,45206.0,2673.0,8.8,156.252
cc8,4500.0,1.0,1.0,0.001,86400.0,659.0,239.0,282.0,420.0,22818.5,4540.0,48083.6,35.526,27.225,45194.5,2673.0,7.04,146.264
cc7,4500.0,1.0,1.0,0.001,86400.0,658.0,467.0,484.0,191.0,32132.2,8872.0,48115.4,11.0,18.15,45251.8,2673.0,5.28,156.166
cc6,4500.0,1.0,1.0,0.001,86400.0,656.0,491.0,503.0,165.0,31083.7,9328.0,48102.5,31.6101,36.3,45194.1,2673.0,8.8,158.676
cc2,4500.0,1.0,1.0,0.001,86400.0,657.0,273.0,310.0,384.0,22476.0,5186.0,48090.0,29.6674,27.225,45206.2,2673.0,7.04,146.851
ec5,4500.0,1.0,1.0,0.001,86400.0,658.0,478.0,493.0,180.0,34720.0,9081.0,48100.4,28.6394,27.225,45208.3,2673.0,7.04,156.231
ec6,4500.0,1.0,1.0,0.001,86400.0,658.0,497.0,511.0,161.0,33221.2,9442.0,48112.7,15.9266,27.225,45233.7,2673.0,7.04,155.859
ec7,4500.0,1.0,1.0,0.001,86400.0,657.0,446.0,464.0,211.0,31195.0,8473.0,48106.5,20.8256,27.225,45223.9,2673.0,7.04,154.55
t1-1,4500.0,1.0,1.0,0.001,86400.0,656.0,436.0,457.0,220.0,26597.3,8283.0,48095.4,32.4517,36.3,45192.4,2673.0,8.8,152.478
t2-2,4500.0,1.0,1.0,0.001,86400.0,657.0,527.0,538.0,130.0,32130.0,10012.0,48117.0,14.9518,27.225,45235.6,2673.0,7.04,159.105
ec4,4500.0,1.0,1.0,0.001,86400.0,657.0,409.0,432.0,248.0,26207.0,7770.0,48111.6,12.8774,18.15,45248.0,2673.0,5.28,154.223
cc1,4500.0,1.0,1.0,0.001,86400.0,657.0,388.0,420.0,269.0,20648.2,7371.0,48101.2,18.4601,27.225,45228.6,2673.0,7.04,146.811
t3-2,4500.0,1.0,1.0,0.001,86400.0,658.0,388.0,415.0,270.0,26661.7,7371.0,48103.8,30.0731,36.3,45197.2,2673.0,8.8,158.467
t7-1,4500.0,1.0,1.0,0.001,86400.0,658.0,412.0,436.0,246.0,27367.7,7827.0,48110.0,23.4235,36.3,45210.5,2673.0,8.8,158.051
ec3,4500.0,1.0,1.0,0.001,86400.0,656.0,469.0,487.0,187.0,27831.7,8910.0,48114.8,9.9,18.15,45256.2,2673.0,3.52,153.984
t1-2,6500.0,1.0,1.0,0.47,86400.0,658.0,309.0,345.0,349.0,22466.7,5870.0,48109.8,22.144,27.225,45221.3,2673.0,7.04,159.095
t3-1,6500.0,1.0,1.0,0.47,86400.0,648.0,281.0,321.0,367.0,10854.0,5338.0,48103.8,9.9,18.15,45256.2,2673.0,3.52,143.078
ec5,6500.0,1.0,1.0,0.47,86400.0,652.0,293.0,333.0,359.0,7370.86,5566.0,48076.2,35.3678,27.225,45194.8,2673.0,7.04,138.799
ec6,6500.0,1.0,1.0,0.47,86400.0,652.0,390.0,420.0,262.0,11649.1,7409.0,48107.3,20.9498,36.3,45215.4,2673.0,8.8,152.89
t3-2,6500.0,1.0,1.0,0.47,86400.0,644.0,351.0,387.0,293.0,3694.44,6668.0,48103.1,11.275,18.15,45253.5,2673.0,3.52,143.688
t1-2,6000.0,0.0,0.0,0.3,86400.0,656.0,422.0,445.0,234.0,31424.9,8017.0,48110.6,11.55,9.075,45261.2,2673.0,1.76,154.044
t3-1,6000.0,0.0,0.0,0.3,86400.0,657.0,518.0,529.0,139.0,33212.8,9841.0,48097.7,29.8977,27.225,45205.8,2673.0,7.04,154.734
t4,6000.0,0.0,0.0,0.3,86400.0,651.0,596.0,599.0,55.0,25649.4,11323.0,48103.6,27.3127,27.225,45210.9,2673.0,7.04,158.058
t7-2,6000.0,0.0,0.0,0.3,86400.0,658.0,520.0,533.0,138.0,32621.6,9879.0,48117.1,12.9353,18.15,45247.9,2673.0,5.28,159.758
t12-5,6000.0,0.0,0.0,0.3,86400.0,654.0,504.0,520.0,150.0,23896.6,9575.0,48101.6,26.7564,36.3,45203.8,2673.0,8.8,152.983
m16,6000.0,0.0,0.0,0.3,86400.0,642.0,613.0,616.0,29.0,7171.83,11646.0,48114.5,11.55,9.075,45261.2,2673.0,1.76,157.919
t13-1,6000.0,0.0,0.0,0.3,86400.0,645.0,622.0,623.0,23.0,11997.8,11817.0,48115.7,10.5434,18.15,45252.7,2673.0,5.28,155.969
t8-1,6000.0,0.0,0.0,0.3,86400.0,644.0,636.0,636.0,8.0,12143.1,12083.0,48097.3,35.5927,27.225,45194.4,2673.0,7.04,160.051
cc8,6000.0,0.0,0.0,0.3,86400.0,657.0,446.0,469.0,211.0,25822.6,8473.0,48113.8,11.55,9.075,45261.2,2673.0,1.76,157.283
cc7,6000.0,0.0,0.0,0.3,86400.0,657.0,499.0,512.0,158.0,32148.9,9480.0,48105.5,22.141,27.225,45221.3,2673.0,7.04,154.869
cc2,6000.0,0.0,0.0,0.3,86400.0,659.0,397.0,422.0,262.0,30094.7,7542.0,48096.8,22.6607,18.15,45228.5,2673.0,5.28,149.242
cc3,6000.0,0.0,0.0,0.3,86400.0,652.0,500.0,515.0,152.0,25309.2,9499.0,48115.7,11.275,18.15,45253.5,2673.0,3.52,156.336
ec5,6000.0,0.0,0.0,0.3,86400.0,658.0,315.0,349.0,343.0,24042.9,5984.0,48106.4,12.3877,27.225,45240.8,2673.0,7.04,145.976
ec6,6000.0,0.0,0.0,0.3,86400.0,652.0,317.0,356.0,335.0,13000.3,6022.0,48106.6,11.275,18.15,45253.5,2673.0,3.52,147.16
ec4,6000.0,0.0,0.0,0.3,86400.0,649.0,437.0,456.0,212.0,26458.2,8302.0,48114.0,12.65,18.15,45250.7,2673.0,3.52,156.019
cc1,6000.0,0.0,0.0,0.3,86400.0,655.0,505.0,520.0,150.0,25321.2,9594.0,48116.8,8.63911,27.225,45248.3,2673.0,7.04,152.614
t3-2,6000.0,0.0,0.0,0.3,86400.0,652.0,390.0,418.0,262.0,21459.4,7409.0,48115.6,9.9,18.15,45256.2,2673.0,3.52,154.799
t7-1,6000.0,0.0,0.0,0.3,86400.0,652.0,569.0,576.0,83.0,22536.3,10810.0,48111.4,12.65,9.075,45256.8,2673.0,3.52,156.388
ec2,6000.0,0.0,0.0,0.3,86400.0,654.0,451.0,471.0,203.0,25198.5,8568.0,48113.7,11.55,9.075,45261.2,2673.0,1.76,157.192
t1-2,4000.0,0.0,1.0,0.47,86400.0,661.0,592.0,595.0,69.0,45251.8,11247.0,48111.8,16.5199,18.15,45240.8,2673.0,5.28,158.06
t3-1,4000.0,0.0,1.0,0.47,86400.0,644.0,437.0,458.0,207.0,10749.4,8302.0,48109.4,11.55,9.075,45261.2,2673.0,1.76,152.905
t4,4000.0,0.0,1.0,0.47,86400.0,642.0,561.0,567.0,81.0,19564.3,10658.0,48117.1,9.9,18.15,45256.2,2673.0,3.52,156.371
t8-1,4000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,4000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,4000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,4000.0,0.0,1.0,0.47,86400.0,640.0,613.0,616.0,27.0,2247.03,11646.0,48092.6,35.5224,27.225,45194.5,2673.0,7.04,155.306
t3-2,4000.0,0.0,1.0,0.47,86400.0,641.0,548.0,557.0,93.0,13946.9,10411.0,48113.3,11.275,18.15,45253.5,2673.0,3.52,153.92
t7-1,4000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1821.63,12140.0,48092.7,35.538,27.225,45194.5,2673.0,7.04,155.391
t3-1,2500.0,1.0,0.0,0.3,86400.0,652.0,310.0,345.0,342.0,13765.4,5889.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.142
cc8,2500.0,1.0,0.0,0.3,86400.0,651.0,312.0,346.0,339.0,13511.9,5927.0,48099.1,11.55,9.075,45261.2,2673.0,1.76,142.548
cc7,2500.0,1.0,0.0,0.3,86400.0,651.0,299.0,342.0,352.0,7235.77,5680.0,48102.8,9.9,18.15,45256.2,2673.0,3.52,142.052
cc2,2500.0,1.0,0.0,0.3,86400.0,653.0,270.0,309.0,383.0,14226.7,5129.0,48099.2,11.55,9.075,45261.2,2673.0,1.76,142.707
